video_id,channel_id,channel_name,title,url,published_at,views,likes,comments,duration_seconds,tier,age_hours,age_bucket,velocity,baseline_velocity,breakout_ratio,capped_breakout,breakout_label,baseline_confidence,baseline_source,trend_id,trend_name,anime_title,manager_value,manager_note
sjzvUC4ACV0,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 188 Explained in Hindi | Kya Hai Ye Karma 🤔🤔,https://www.youtube.com/watch?v=sjzvUC4ACV0,2026-03-17T10:51:41+00:00,3019,240,187,631,priority,2910.79,7d_plus,1.04,1.0,1.037,1.037,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
WSh4-CmyTkc,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 187 Explained in Hindi | Koji Kashin Is Insane🔥🔥🔥,https://www.youtube.com/watch?v=WSh4-CmyTkc,2026-03-14T11:51:45+00:00,3425,254,181,649,priority,2981.78,7d_plus,1.15,1.0,1.149,1.149,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
84AnEqkI8Xs,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 185 Explained in Hindi | Team 7 Vs Ao !!!,https://www.youtube.com/watch?v=84AnEqkI8Xs,2026-03-10T10:42:03+00:00,2829,241,165,671,priority,3078.95,7d_plus,0.92,1.0,0.919,0.919,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
LqulPvyfzqk,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 184 Explained in Hindi | Tha Scientific Puppets,https://www.youtube.com/watch?v=LqulPvyfzqk,2026-03-04T09:52:56+00:00,3043,280,163,702,priority,3223.77,7d_plus,0.94,1.0,0.944,0.944,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
dFhE8iUImZQ,UCbmIZ1Yf2zDhtbuk1PAcSvw,Anime story explain,Boruto Episode 183 Explained in Hindi | Hidden Mist Ka Ek ExNinja🥷,https://www.youtube.com/watch?v=dFhE8iUImZQ,2026-02-26T08:51:45+00:00,3074,285,268,688,priority,3368.78,7d_plus,0.91,1.0,0.912,0.912,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
vV9D-LghF4w,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,A Hunter Who Tranforms From Weakest to One of the Strongest || Solo Leveling Ep 1 in hindi,https://www.youtube.com/watch?v=vV9D-LghF4w,2024-12-25T10:39:11+00:00,6344,106,37,990,priority,13638.99,7d_plus,0.47,1.0,0.465,0.465,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
ELveGlTa49I,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,A Boy wants to Become a Hunter like his Father |Hunter X Hunter Episode 1 in Hindi Anime Explanation,https://www.youtube.com/watch?v=ELveGlTa49I,2024-12-24T10:17:19+00:00,5489,41,7,752,priority,13663.36,7d_plus,0.4,1.0,0.402,0.402,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
NBlustvx9C0,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Guts a mercenary who fights to avenge his lover's death a cursed demon |Berserk Ep 1 to 10 In Hindi,https://www.youtube.com/watch?v=NBlustvx9C0,2024-12-23T04:30:06+00:00,13394,345,22,6798,priority,13693.15,7d_plus,0.98,1.0,0.978,0.978,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
qUPr9WNHc7Y,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto Episode 25 in Hindi || Explain by || Anime Explanation || A trip to mist village,https://www.youtube.com/watch?v=qUPr9WNHc7Y,2024-06-02T10:32:03+00:00,46662,1025,84,644,priority,18583.11,7d_plus,2.51,1.0,2.511,2.511,breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
P8_LyGDf7rQ,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boeruto Episode 24 in Hindi || Explain by || Anime Explanation || Boruto vs Sarada draw?,https://www.youtube.com/watch?v=P8_LyGDf7rQ,2024-06-01T12:10:47+00:00,36082,876,18,1018,priority,18605.47,7d_plus,1.94,1.0,1.939,1.939,above_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
2GO8S8dppAc,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto Episode 23 in Hindi || Explain by || Anime Explanation || goodbye to sasuke,https://www.youtube.com/watch?v=2GO8S8dppAc,2024-05-31T05:37:14+00:00,28038,842,22,752,priority,18636.03,7d_plus,1.5,1.0,1.505,1.505,above_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
jtrsqwv7DrI,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto Episode 22 in Hindi || Expain by || Anime Explanation|| who is sarada real mother ?,https://www.youtube.com/watch?v=jtrsqwv7DrI,2024-05-30T11:33:37+00:00,26388,1058,152,802,priority,18654.09,7d_plus,1.41,1.0,1.415,1.415,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
lUuu2G0DLM4,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto Episode 21 in Hindi || Explain by || Anime Explanation || New uchiha ?,https://www.youtube.com/watch?v=lUuu2G0DLM4,2024-05-29T08:24:50+00:00,24936,806,62,756,priority,18681.23,7d_plus,1.33,1.0,1.335,1.335,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
xyuPxeh6oSI,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto Episode 19-20 in Hindi || explain by || Anime Explanation,https://www.youtube.com/watch?v=xyuPxeh6oSI,2023-06-10T04:49:36+00:00,112329,3285,179,1404,priority,27180.82,7d_plus,4.13,1.0,4.133,4.133,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
yKoi2kKsvb4,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Mashle: Magic and Muscle Episode 1 in hindi 2023 New anime Hindi || explain by || Anime Explanation,https://www.youtube.com/watch?v=yKoi2kKsvb4,2023-06-08T04:30:28+00:00,32923,255,43,853,priority,27229.14,7d_plus,1.21,1.0,1.209,1.209,normal,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
4Exe5KJaDv4,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Black Clover Episode 1 in hindi || explain by || Anime Explanation,https://www.youtube.com/watch?v=4Exe5KJaDv4,2023-06-07T04:30:09+00:00,5416,221,38,928,priority,27253.14,7d_plus,0.2,1.0,0.199,0.199,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
zaDiDVIZGIs,UCMvo0zSXfwe5tnG70aoQ2NA,Anime Explanation,Boruto episode 18 in hindi || explain by || Anime explanation,https://www.youtube.com/watch?v=zaDiDVIZGIs,2023-06-04T06:30:10+00:00,66720,2557,56,770,priority,27323.14,7d_plus,2.44,1.0,2.442,2.442,breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
rbUS0onbMrc,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"They Took My Shares and Drove Me to Death—This Time,I Signed Them Over First#anime #Manga",https://www.youtube.com/watch?v=rbUS0onbMrc,2026-07-14T02:41:33+00:00,1606,56,4,2356,priority,62.95,24_72h,25.51,25.51,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
7PM1nnqyvdM,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"Seeing Death Timers Above People,I Saved the School Beauty with a Single Lobster Dinner!#anime#Manga",https://www.youtube.com/watch?v=7PM1nnqyvdM,2026-07-09T16:00:26+00:00,3695,171,6,1864,priority,169.64,7d_plus,21.78,1.0,21.781,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
7NXWymKd7cY,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,I Took in a Wheelchair Girl with My Last $137—Our Lives Changed Forever#anime #Manga #animerecap,https://www.youtube.com/watch?v=7NXWymKd7cY,2026-07-03T16:00:34+00:00,11506,432,27,2815,priority,313.64,7d_plus,36.69,1.0,36.686,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
piFW_0D1SwQ,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,5 Years by Her Side Meant Nothing After She Got Rich—So I Chose Her Greatest Rival Instead!#anime,https://www.youtube.com/watch?v=piFW_0D1SwQ,2026-06-29T16:00:17+00:00,263254,5027,157,2349,priority,409.64,7d_plus,642.64,1.0,642.643,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
tx4sv_OqegI,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"My Wife Won $50M and Divorced Me,Left Our Daughter—But She Broke Down on Claim Day?!#anime #Manga",https://www.youtube.com/watch?v=tx4sv_OqegI,2026-06-25T16:00:27+00:00,93750,1848,77,2008,priority,505.64,7d_plus,185.41,1.0,185.409,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
LIGx2U7GToQ,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"She Paid Me $4M for a 3-Year Marriage—But On Divorce Day,One Call Made Her Regret It!#anime #Manga",https://www.youtube.com/watch?v=LIGx2U7GToQ,2026-06-21T16:00:18+00:00,11309,346,13,2373,priority,601.64,7d_plus,18.8,1.0,18.797,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
QiPeMcYfQX0,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"I Turned Down the School Beauty…She Died That Night—Reborn, I Don’t Hesitate to Open the Door!#anime",https://www.youtube.com/watch?v=QiPeMcYfQX0,2026-06-13T16:00:15+00:00,116481,2827,104,2821,priority,793.64,7d_plus,146.77,1.0,146.767,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
Vw2CTCvVhEA,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,Reborn with Mind-Reading—Exposing My Vicious Mother and Tearing Down the Fake Heir!#anime #manga,https://www.youtube.com/watch?v=Vw2CTCvVhEA,2026-06-10T15:00:22+00:00,83289,2039,55,3235,priority,866.64,7d_plus,96.11,1.0,96.106,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
KI0Rf75pG1Q,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"My Fiancée Treated Me Like Trash—I Exposed Her Affair at Our Wedding,Shocking Everyone!#animerecap",https://www.youtube.com/watch?v=KI0Rf75pG1Q,2026-06-04T16:00:25+00:00,108418,3080,134,3347,priority,1009.64,7d_plus,107.38,1.0,107.383,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
n1oYVq2jIJo,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"Framed by My Wife and Reduced to Trash—Reborn, I Send My 'Dead' Wife to the Crematorium!#anime",https://www.youtube.com/watch?v=n1oYVq2jIJo,2026-06-02T15:00:34+00:00,82107,2000,83,2341,priority,1058.64,7d_plus,77.56,1.0,77.559,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
vJvTqjsubyI,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,Reborn as a Blind Boy—Yet I Became the Genius Pianist All School Girls Admire!#anime #Manga,https://www.youtube.com/watch?v=vJvTqjsubyI,2026-05-29T16:00:35+00:00,121493,4484,110,3219,priority,1153.64,7d_plus,105.31,1.0,105.313,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
CQM6FkevHhQ,UCoAgvm2dAHyOLL_ng4IwpOA,Anime Recap,"Treated Like Garbage by My Girlfriend—Reborn, I Cut Her Funding and Threw Her Out!#anime #Manga",https://www.youtube.com/watch?v=CQM6FkevHhQ,2026-05-26T16:00:19+00:00,49009,1153,66,2895,priority,1225.64,7d_plus,39.99,1.0,39.986,8.0,strong_breakout,low,global_fallback,trend_isekai_reborn,Isekai Reincarnation Power Fantasy,,normal,Common recap trope; moderate value unless multi-channel spike.
8MnAkJZbFPQ,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,⚽ FIFA World Cup Messi-Ronaldo #football  #anime #bluelock #animeedit #ronaldo​ #fifa​​​,https://www.youtube.com/watch?v=8MnAkJZbFPQ,2026-06-25T04:30:22+00:00,1278,,1,66,priority,517.14,7d_plus,2.47,1.0,2.471,2.471,breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
Q0e1F1s-oEI,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,#anime,https://www.youtube.com/watch?v=Q0e1F1s-oEI,2026-06-24T08:40:37+00:00,6294,,4,99,priority,536.97,7d_plus,11.72,1.0,11.721,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
cIxA8wbelGQ,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,#anime #bluelock #animeedit,https://www.youtube.com/watch?v=cIxA8wbelGQ,2026-06-24T04:30:05+00:00,3109,,1,31,priority,541.15,7d_plus,5.75,1.0,5.745,5.745,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
5IsWKpXR9rU,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,Naruto Fighting with Kurama,https://www.youtube.com/watch?v=5IsWKpXR9rU,2026-06-02T04:35:03+00:00,1373,,2,53,priority,1069.06,7d_plus,1.28,1.0,1.284,1.284,normal,low,global_fallback,trend_boruto,Boruto / Naruto Next Generation,Boruto,normal,Legacy franchise steady recaps.
NCoGBTG5m_E,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,He Tried to Kill 8 Tails Jinchuriki Killer Bee,https://www.youtube.com/watch?v=NCoGBTG5m_E,2026-06-01T11:20:03+00:00,3333,,,34,priority,1086.31,7d_plus,3.07,1.0,3.068,3.068,breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
R5PJtw6RgLI,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,Naruto Vs Dark Naruto 💀,https://www.youtube.com/watch?v=R5PJtw6RgLI,2026-05-30T09:20:21+00:00,2942,,,54,priority,1136.31,7d_plus,2.59,1.0,2.589,2.589,breakout,low,global_fallback,trend_boruto,Boruto / Naruto Next Generation,Boruto,normal,Legacy franchise steady recaps.
zJ1SdB1J4rc,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,Jinwoo's Butt Reveal: Animators Respond,https://www.youtube.com/watch?v=zJ1SdB1J4rc,2026-05-30T05:30:39+00:00,222,,,37,priority,1140.14,7d_plus,0.19,1.0,0.195,0.195,below_average,low,global_fallback,trend_solo_leveling,Solo Leveling Season 2 / Jinwoo Arc,Solo Leveling,high,Multiple recap channels following latest SL content; strong cross-channel resonance expected.
qIztX42U6A4,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,Sasuke vs 5 Kage💀,https://www.youtube.com/watch?v=qIztX42U6A4,2026-05-29T14:30:17+00:00,1243,,,57,priority,1155.14,7d_plus,1.08,1.0,1.076,1.076,normal,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
vfrCLPxtZSA,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,They tried to make Demon Lord Rimuru their slave,https://www.youtube.com/watch?v=vfrCLPxtZSA,2026-05-27T06:00:39+00:00,5054,,,84,priority,1211.64,7d_plus,4.17,1.0,4.171,4.171,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
YEiDeh3UddU,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,He Has The Power To Destroy Any Skill So He Became The Strongest Mage,https://www.youtube.com/watch?v=YEiDeh3UddU,2026-05-25T09:00:23+00:00,8930,135,6,2057,priority,1256.64,7d_plus,7.11,1.0,7.106,7.106,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
WOAesvnJhjU,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,Lonely Guy Forced To Play A Battle Royale But Realises He's An SS+ Rank With Overpowered Abilities,https://www.youtube.com/watch?v=WOAesvnJhjU,2026-05-01T09:00:48+00:00,9981,252,5,3088,priority,1832.63,7d_plus,5.45,1.0,5.446,5.446,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
-55SWbMr8m4,UCD3kY_pbefunrg3VBtwF1yw,Crazy Anime Recap,He was Abandoned For Being Weak But He Is A God Who Hides His Power,https://www.youtube.com/watch?v=-55SWbMr8m4,2026-02-20T09:00:00+00:00,19264,344,10,3899,priority,3512.65,7d_plus,5.48,1.0,5.484,5.484,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
tE5XDXh5Mh0,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"After Awaken The System, I Gained The Ability To Copy The Talents Of Infinity Monster ( PART - 76 )",https://www.youtube.com/watch?v=tE5XDXh5Mh0,2026-07-15T14:00:01+00:00,1630,219,17,506,general,27.65,24_72h,58.96,55.98,1.053,1.053,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
bfXYgLMAHDc,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,After Complete System Task MC Withdraw Many World Devouring Bloodline ( PART - 109 ),https://www.youtube.com/watch?v=bfXYgLMAHDc,2026-07-15T13:45:01+00:00,1786,272,15,545,general,27.9,24_72h,64.02,55.98,1.144,1.144,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
8v993BmWuFg,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"After Becoming Rich Tycoon, MC Started Enjoying Of A New Beautiful Girl Every Day ( PART - 42 )",https://www.youtube.com/watch?v=8v993BmWuFg,2026-07-15T13:30:20+00:00,3194,420,48,801,general,28.14,24_72h,113.5,55.98,2.028,2.028,breakout,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
imn2L1pCDVk,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"After Awaken The System, I Gained The Ability To Copy The Talents Of Infinity Monster ( PART - 75 )",https://www.youtube.com/watch?v=imn2L1pCDVk,2026-07-14T14:00:23+00:00,1851,260,15,488,general,51.64,24_72h,35.84,55.98,0.64,0.64,below_average,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
F0Whto0RSTc,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"Absorbing Soul Of Warriors And Monsters , He Can Obtain Their Memories And Abilities ( PART - 10 )",https://www.youtube.com/watch?v=F0Whto0RSTc,2026-07-14T13:45:04+00:00,1021,156,11,508,general,51.9,24_72h,19.67,55.98,0.351,0.351,below_average,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
vyGQhlWad7Y,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"His Shop Only Sells Useless Pets, But Those Who Don't Buy Them Regret it Later ( PART - 13 )",https://www.youtube.com/watch?v=vyGQhlWad7Y,2026-07-14T13:30:35+00:00,2763,392,31,578,general,52.14,24_72h,52.99,55.98,0.947,0.947,normal,low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
MTJNLbUoN0o,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,He Took The WEAKEST Beast... And Evolved It Into A GOD-TIER Monster! ( PART - 03 ),https://www.youtube.com/watch?v=MTJNLbUoN0o,2026-07-13T13:30:11+00:00,1629,162,29,1828,general,76.14,3_7d,21.39,25.83,0.828,0.828,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
-IRMh5E6DaA,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,He Took The WEAKEST Beast... And Evolved It Into A GOD-TIER Monster! ( PART - 02 ),https://www.youtube.com/watch?v=-IRMh5E6DaA,2026-07-11T13:30:29+00:00,2404,205,39,1881,general,124.14,3_7d,19.37,25.83,0.75,0.75,below_average,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
NpPWvKvUU1M,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,He Took The WEAKEST Beast... And Evolved It Into A GOD-TIER Monster! ( PART - 01 ),https://www.youtube.com/watch?v=NpPWvKvUU1M,2026-07-10T13:45:28+00:00,5448,441,59,1906,general,147.89,3_7d,36.84,25.83,1.426,1.426,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
rUgBfBGCaVs,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"After Becoming Rich Tycoon, MC Started Enjoying Of A New Beautiful Girl Every Day ( PART - 41 )",https://www.youtube.com/watch?v=rUgBfBGCaVs,2026-07-10T13:30:29+00:00,4485,449,44,747,general,148.14,3_7d,30.28,25.83,1.172,1.172,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
MsHQDDWIgiY,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"MC Will Destroy Everyone After Awakening His Ability, To Him Everyone Looks Like A Pig ( PART - 43 )",https://www.youtube.com/watch?v=MsHQDDWIgiY,2026-07-09T14:00:26+00:00,1616,166,13,553,general,171.64,7d_plus,9.42,1.0,9.415,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
geTz-zREpko,UCo7cr9irkzQ3hKB-gGzXKyg,GC Anime Explain,"His Shop Only Sells Useless Pets, But Those Who Don't Buy Them Regret it Later ( PART - 12 )",https://www.youtube.com/watch?v=geTz-zREpko,2026-07-09T13:45:33+00:00,3785,429,34,679,general,171.89,7d_plus,22.02,1.0,22.02,8.0,strong_breakout,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
_k_ha-yA-JI,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,My Hero Academia Season 3 | Episode 9-11 | My Hero Academia Season 3 Explained In Hindi | Part 4,https://www.youtube.com/watch?v=_k_ha-yA-JI,2024-03-02T11:52:34+00:00,9274,,14,485,general,20789.77,7d_plus,0.45,1.0,0.446,0.446,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
joZYd4dn0W8,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,My Hero Academia Season 3 | Episode 6-8 | My Hero Academia Season 3 Explained In Hindi | Part 3,https://www.youtube.com/watch?v=joZYd4dn0W8,2024-02-23T12:08:44+00:00,3420,,7,427,general,20981.5,7d_plus,0.16,1.0,0.163,0.163,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
peVDOpuJ4MI,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,My Hero Academia Season 3 | Episode 4-5 | My Hero Academia Season 3 Explained In Hindi | Part 2,https://www.youtube.com/watch?v=peVDOpuJ4MI,2024-02-17T09:36:00+00:00,4913,,9,528,general,21128.05,7d_plus,0.23,1.0,0.233,0.233,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
z5_cf5Zv-Oc,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,My Hero Academia Season 3 | Episode 1-3 | My Hero Academia Season 3 Explained In Hindi | Part 1,https://www.youtube.com/watch?v=z5_cf5Zv-Oc,2024-02-09T11:30:33+00:00,6993,172,12,581,general,21318.14,7d_plus,0.33,1.0,0.328,0.328,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
o0PgVZFcCzI,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Solo Leveling Episode 5 | Explained In Hindi | Solo leveling episode 5 in hindi #sololeveling,https://www.youtube.com/watch?v=o0PgVZFcCzI,2024-01-28T13:10:10+00:00,661,23,9,748,general,21604.48,7d_plus,0.03,1.0,0.031,0.031,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
761JiO_7-Oc,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,The Foolish Angel Dances With The Devil Episode 1 Explained in Hindi | Recap Anime,https://www.youtube.com/watch?v=761JiO_7-Oc,2024-01-25T15:00:09+00:00,3176,83,10,696,general,21674.64,7d_plus,0.15,1.0,0.147,0.147,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
g_2POI4ESC8,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Full video link in comment section... Sung VS Steel Fang Raiken  #sololevelingepisode3,https://www.youtube.com/watch?v=g_2POI4ESC8,2024-01-20T17:38:55+00:00,780,,5,25,general,21792.0,7d_plus,0.04,1.0,0.036,0.036,below_average,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
V5Ac4-Ycv2k,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Classroom of The Elite Season 1 Explained in Hindi | COTE S1 Rewind in Hindi | Recap Anime,https://www.youtube.com/watch?v=V5Ac4-Ycv2k,2024-01-19T11:30:09+00:00,1485,31,4,612,general,21822.14,7d_plus,0.07,1.0,0.068,0.068,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
exm2uWdwYns,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Solo Leveling Episode 2 Explained in Hindi | Solo Leveling anime Episode 2 | Recap Anime,https://www.youtube.com/watch?v=exm2uWdwYns,2024-01-14T12:35:20+00:00,750,30,19,665,general,21941.06,7d_plus,0.03,1.0,0.034,0.034,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
